ID,GDT_TS
0c1_t00000016_0002829_0,0.97596
0c1_t00000016_0002832_0,0.97356
0c1_t00000016_0002833_0,0.96875
0c1_t00000016_0002834_0,0.9783700000000001
0c1_t00000016_0002835_1,0.96875
0c1_t00000016_0002836_0,0.97115
0c1_t00000016_0002837_1,0.97596
0c1_t00000016_0002838_0,0.97596
0c1_t00000016_0002839_0,0.97356
0c1_t00000016_0002840_1,0.9783700000000001
0c1_t00000016_0002841_1,0.96635
0c1_t00000016_0002844_0,0.9591299999999999
0c1_t00000016_0002846_0,0.97356
0c1_t00000016_0002847_0,0.97596
0c1_t00000016_0002849_0,0.96394
0c1_t00000016_0002851_0,0.98077
0c1_t00000016_0002852_1,0.97115
0c1_t00000016_0002853_0,0.97356
0c1_t00000016_0002854_0,0.97596
0c1_t00000016_0002855_0,0.97115
0c1_t00000016_0002856_0,0.9783700000000001
0c1_t00000016_0002857_0,0.98077
0c1_t00000016_0002858_0,0.9831699999999999
0c1_t00000016_0002859_1,0.97115
0c1_t00000016_0002860_0,0.9591299999999999
0c1_t00000016_0002861_0,0.9783700000000001
0c1_t00000016_0002862_0,0.98077
0c1_t00000016_0002863_1,0.97115
0c1_t00000016_0002865_0,0.96875
0c1_t00000016_0002869_0,0.97115
0c1_t00000016_0002870_0,0.9543300000000001
0c1_t00000016_0002871_0,0.9855800000000001
0c1_t00000016_0002872_0,0.97356
0c1_t00000016_0002873_0,0.97356
0c1_t00000016_0002874_0,0.97356
0c1_t00000016_0002875_0,0.96875
0c1_t00000016_0002876_0,0.9783700000000001
0c1_t00000016_0002877_0,0.96394
0c1_t00000016_0002878_0,0.98077
0c1_t00000016_0002880_0,0.98077
0c1_t00000016_0002881_0,0.97596
0c1_t00000016_0002882_0,0.96875
0c1_t00000016_0002883_1,0.97596
0c1_t00000016_0002884_0,0.97596
0c1_t00000016_0002886_0,0.97115
0c1_t00000016_0002887_0,0.96875
0c1_t00000016_0002890_0,0.97596
0c1_t00000016_0002892_0,0.97115
0c1_t00000016_0002897_0,0.97356
0c1_t00000016_0002901_0,0.9831699999999999
0c1_t00000016_0002902_0,0.97356
0c1_t00000016_0002906_0,0.96635
0c1_t00000016_0002907_0,0.96875
0c1_t00000016_0002909_0,0.9831699999999999
0c1_t00000016_0002910_0,0.97115
0c1_t00000016_0002911_0,0.9783700000000001
0c1_t00000016_0002914_0,0.97115
0c1_t00000016_0002915_0,0.97115
0c1_t00000016_0002917_1,0.9855800000000001
0c1_t00000016_0002918_0,0.9831699999999999
0c1_t00000016_0002921_0,0.96875
0c1_t00000016_0002924_0,0.97356
0c1_t00000016_0002926_0,0.97596
0c1_t00000016_0002927_0,0.97596
0c1_t00000016_0002930_0,0.96635
0c1_t00000016_0002931_0,0.97596
0c1_t00000016_0002932_0,0.97356
0c1_t00000016_0002933_1,0.97596
0c1_t00000016_0002938_0,0.97115
0c1_t00000016_0002941_0,0.97596
0c1_t00000016_0002943_0,0.96635
0c1_t00000016_0002944_0,0.96875
0c1_t00000016_0002946_0,0.96635
0c1_t00000016_0002947_0,0.97356
0c1_t00000016_0002948_1,0.96875
0c1_t00000016_0002949_0,0.97596
0c1_t00000016_0002950_1,0.98798
0c1_t00000016_0002952_0,0.97115
0c1_t00000016_0002953_0,0.97596
0c1_t00000016_0002957_1,0.98077
0c1_t00000016_0002958_0,0.96154
0c1_t00000016_0002959_0,0.97356
0c1_t00000016_0002963_1,0.9831699999999999
0c1_t00000016_0002965_0,0.97356
0c1_t00000016_0002966_0,0.97115
0c1_t00000016_0002969_0,0.9783700000000001
0c1_t00000016_0002970_0,0.97115
0c1_t00000016_0002971_0,0.96394
0c1_t00000016_0002972_0,0.98077
0c1_t00000016_0002973_0,0.97115
0c1_t00000016_0002974_0,0.9783700000000001
0c1_t00000016_0002977_0,0.97356
0c1_t00000016_0002978_1,0.9783700000000001
0c1_t00000016_0002979_0,0.97596
0c1_t00000016_0002981_0,0.96635
0c1_t00000016_0002982_0,0.96875
0c1_t00000016_0002989_0,0.9831699999999999
0c1_t00000016_0002990_0,0.96394
0c1_t00000016_0002993_0,0.97356
0c1_t00000016_0002998_0,0.97356
0c1_t00000016_0002999_0,0.97356
0c1_t00000016_0003000_0,0.97356
0c1_t00000016_0003001_0,0.97356
0c1_t00000016_0003003_1,0.97115
0c1_t00000016_0003004_1,0.97115
0c1_t00000016_0003005_0,0.97115
0c1_t00000016_0003006_0,0.9783700000000001
0c1_t00000016_0003008_0,0.9783700000000001
0c1_t00000016_0003009_0,0.9591299999999999
0c1_t00000016_0003011_0,0.9783700000000001
0c1_t00000016_0003015_0,0.9783700000000001
0c1_t00000016_0003016_0,0.97356
0c1_t00000016_0003017_0,0.97115
0c1_t00000017_0000001_0,0.98077
0c1_t00000017_0000002_0,0.97596
0c1_t00000017_0000003_0,0.97596
0c1_t00000017_0000010_0,0.97596
0c1_t00000017_0000011_0,0.9831699999999999
0c1_t00000017_0000014_0,0.9783700000000001
0c1_t00000017_0000015_0,0.96394
0c1_t00000017_0000016_0,0.9831699999999999
0c1_t00000017_0000017_0,0.97596
0c1_t00000017_0000019_0,0.9831699999999999
0c1_t00000017_0000021_0,0.97356
0c1_t00000017_0000024_0,0.96875
0c1_t00000017_0000027_0,0.97356
0c1_t00000017_0000030_0,0.97115
0c1_t00000017_0000036_0,0.96875
0c1_t00000017_0000038_0,0.97356
0c1_t00000017_0000039_0,0.97356
0c1_t00000017_0000040_0,0.9783700000000001
0c1_t00000017_0000043_0,0.98077
0c1_t00000017_0000045_0,0.96635
0c1_t00000017_0000050_0,0.97356
0c1_t00000017_0000052_0,0.97596
0c1_t00000017_0000058_0,0.97596
0c1_t00000017_0000059_1,0.9783700000000001
0c1_t00000017_0000060_0,0.96394
0c1_t00000017_0000062_0,0.96875
0c1_t00000017_0000064_0,0.97115
0c1_t00000017_0000065_0,0.97356
0c1_t00000017_0000067_1,0.96635
0c1_t00000017_0000068_1,0.9831699999999999
0c1_t00000017_0000069_0,0.97356
0c1_t00000017_0000071_0,0.97596
0c1_t00000017_0000072_0,0.96875
0c1_t00000017_0000075_0,0.96394
0c1_t00000017_0000077_0,0.97596
0c1_t00000017_0000078_0,0.97356
0c1_t00000017_0000080_0,0.98077
0c1_t00000017_0000084_1,0.96394
0c1_t00000017_0000085_0,0.96635
0c1_t00000017_0000086_0,0.97356
0c1_t00000017_0000092_0,0.98077
0c1_t00000017_0000093_0,0.98077
0c1_t00000017_0000096_0,0.96635
0c1_t00000017_0000097_0,0.97115
0c1_t00000017_0000100_0,0.97115
0c1_t00000017_0000101_0,0.96394
0c1_t00000017_0000102_0,0.98077
0c1_t00000017_0000105_0,0.97115
0c1_t00000017_0000107_0,0.98077
0c1_t00000017_0000111_0,0.97115
0c1_t00000017_0000112_0,0.97356
0c1_t00000017_0000113_0,0.98077
0c1_t00000017_0000114_0,0.96154
0c1_t00000017_0000115_0,0.97115
0c1_t00000017_0000119_0,0.96394
0c1_t00000017_0000120_0,0.97115
0c1_t00000017_0000121_0,0.97356
0c1_t00000017_0000122_0,0.9783700000000001
0c1_t00000017_0000123_0,0.97596
0c1_t00000017_0000124_0,0.97115
0c1_t00000017_0000125_0,0.96635
0c1_t00000017_0000126_0,0.97356
0c1_t00000017_0000128_0,0.97596
0c1_t00000017_0000130_0,0.97356
0c1_t00000017_0000132_0,0.97115
0c1_t00000017_0000133_0,0.98077
0c1_t00000017_0000134_0,0.98077
0c1_t00000017_0000141_0,0.96635
0c1_t00000017_0000143_0,0.96635
0c1_t00000017_0000145_0,0.97356
0c1_t00000017_0000147_0,0.98077
0c1_t00000017_0000149_0,0.97356
0c1_t00000017_0000151_0,0.97356
0c1_t00000017_0000155_0,0.96875
0c1_t00000017_0000156_0,0.9783700000000001
0c1_t00000017_0000157_0,0.97596
0c1_t00000017_0000158_0,0.97356
0c1_t00000017_0000160_0,0.98077
0c1_t00000017_0000162_0,0.97356
0c1_t00000017_0000167_0,0.97356
0c1_t00000017_0000171_0,0.97356
0c1_t00000017_0000173_0,0.97115
0c1_t00000017_0000175_0,0.9783700000000001
0c1_t00000017_0000181_0,0.96635
0c1_t00000017_0000183_0,0.96394
0c1_t00000017_0000184_0,0.97356
0c1_t00000017_0000190_0,0.97356
0c1_t00000017_0000195_0,0.96875
0c1_t00000017_0000197_0,0.98077
0c1_t00000017_0000198_0,0.96394
0c1_t00000017_0000199_0,0.98798
0c1_t00000017_0000200_0,0.96875
0c1_t00000017_0000201_0,0.97356
0c1_t00000017_0000204_0,0.97115
0c1_t00000017_0000205_0,0.97115
0c1_t00000017_0000209_0,0.96875
0c1_t00000017_0000210_0,0.96394
0c1_t00000017_0000213_0,0.97596
0c1_t00000017_0000214_0,0.97356
0c1_t00000017_0000215_0,0.9783700000000001
0c1_t00000017_0000216_0,0.97596
0c1_t00000017_0000217_0,0.98077
0c1_t00000017_0000218_0,0.96875
0c1_t00000017_0000219_0,0.96635
0c1_t00000017_0000220_0,0.97115
0c1_t00000017_0000221_1,0.97356
0c1_t00000017_0000222_0,0.97356
0c1_t00000017_0000224_0,0.96394
0c1_t00000017_0000226_0,0.9855800000000001
0c1_t00000017_0000230_1,0.97596
0c1_t00000017_0000231_0,0.98077
0c1_t00000017_0000233_0,0.96875
0c1_t00000017_0000235_0,0.97115
0c1_t00000017_0000236_0,0.97115
0c1_t00000017_0000237_0,0.96394
0c1_t00000017_0000238_0,0.96635
0c1_t00000017_0000240_0,0.96394
0c1_t00000017_0000243_0,0.96394
0c1_t00000017_0000245_0,0.96875
0c1_t00000017_0000247_0,0.9783700000000001
0c1_t00000017_0000249_0,0.97115
0c1_t00000017_0000250_0,0.96394
0c1_t00000017_0000253_0,0.9783700000000001
0c1_t00000017_0000255_0,0.96394
0c1_t00000017_0000256_0,0.97356
0c1_t00000017_0000257_0,0.9831699999999999
0c1_t00000017_0000258_0,0.9591299999999999
0c1_t00000017_0000259_0,0.96394
0c1_t00000017_0000263_0,0.98077
0c1_t00000017_0000265_0,0.9783700000000001
0c1_t00000017_0000266_0,0.97596
0c1_t00000017_0000267_0,0.97356
0c1_t00000017_0000268_1,0.96635
0c1_t00000017_0000269_0,0.9591299999999999
0c1_t00000017_0000272_0,0.96394
0c1_t00000017_0000275_0,0.98077
0c1_t00000017_0000276_0,0.96635
0c1_t00000017_0000277_0,0.97115
0c1_t00000017_0000278_0,0.96635
0c1_t00000017_0000280_0,0.98077
0c1_t00000017_0000281_0,0.97356
0c1_t00000017_0000282_0,0.96875
0c1_t00000017_0000289_0,0.96394
0c1_t00000017_0000291_0,0.97356
0c1_t00000017_0000292_0,0.97356
0c1_t00000017_0000293_0,0.96154
0c1_t00000017_0000295_0,0.97596
0c1_t00000017_0000296_0,0.9783700000000001
0c1_t00000017_0000298_0,0.96875
0c1_t00000017_0000302_0,0.96875
0c1_t00000017_0000303_0,0.97115
0c1_t00000017_0000304_0,0.97356
0c1_t00000017_0000305_0,0.98077
0c1_t00000017_0000306_0,0.97115
0c1_t00000017_0000307_0,0.9783700000000001
0c1_t00000017_0000311_0,0.97356
0c1_t00000017_0000312_0,0.96394
0c1_t00000017_0000314_0,0.97356
0c1_t00000017_0000315_0,0.97115
0c1_t00000017_0000316_0,0.96875
0c1_t00000017_0000319_0,0.96875
0c1_t00000017_0000327_0,0.96635
0c1_t00000017_0000331_0,0.9783700000000001
0c1_t00000017_0000332_0,0.96635
0c1_t00000017_0000334_0,0.98077
0c1_t00000017_0000335_0,0.97356
0c1_t00000017_0000336_0,0.97596
0c1_t00000017_0000337_0,0.97356
0c1_t00000017_0000338_0,0.9783700000000001
0c1_t00000017_0000342_0,0.97596
0c1_t00000017_0000344_0,0.98077
0c1_t00000017_0000347_0,0.96635
0c1_t00000017_0000348_0,0.98077
0c1_t00000017_0000351_0,0.97115
0c1_t00000017_0000352_0,0.97115
0c1_t00000017_0000353_0,0.97115
0c1_t00000017_0000354_0,0.97596
0c1_t00000017_0000357_0,0.97356
0c1_t00000017_0000359_0,0.96635
0c1_t00000017_0000363_0,0.96875
0c1_t00000017_0000364_0,0.97356
0c1_t00000017_0000366_0,0.97596
0c1_t00000017_0000367_0,0.9783700000000001
0c1_t00000017_0000368_0,0.97356
0c1_t00000017_0000370_0,0.97356
0c1_t00000017_0000372_0,0.9783700000000001
0c1_t00000017_0000373_0,0.97356
0c1_t00000017_0000376_0,0.97596
0c1_t00000017_0000377_0,0.96875
0c1_t00000017_0000381_0,0.97115
0c1_t00000017_0000382_0,0.9783700000000001
0c1_t00000017_0000383_1,0.96875
0c1_t00000017_0000384_0,0.97115
0c1_t00000017_0000388_1,0.97115
0c1_t00000017_0000390_0,0.97115
0c1_t00000017_0000391_0,0.97115
0c1_t00000017_0000392_0,0.9783700000000001
0c1_t00000017_0000393_0,0.97115
0c1_t00000017_0000394_0,0.97356
0c1_t00000017_0000397_0,0.97115
0c1_t00000017_0000398_0,0.96635
0c1_t00000017_0000399_0,0.97356
0c1_t00000017_0000400_0,0.96394
0c1_t00000017_0000401_0,0.97596
0c1_t00000017_0000402_0,0.97115
0c1_t00000017_0000405_0,0.97356
0c1_t00000017_0000406_0,0.98077
0c1_t00000017_0000407_0,0.97115
0c1_t00000017_0000408_0,0.96635
0c1_t00000017_0000414_0,0.97596
0c1_t00000017_0000415_0,0.9783700000000001
0c1_t00000017_0000418_0,0.97356
0c1_t00000017_0000427_0,0.96875
0c1_t00000017_0000428_0,0.96635
0c1_t00000017_0000429_0,0.97356
0c1_t00000017_0000430_0,0.96394
0c1_t00000017_0000431_0,0.96394
0c1_t00000017_0000432_0,0.97596
0c1_t00000017_0000433_0,0.96635
0c1_t00000017_0000437_1,0.98077
0c1_t00000017_0000438_0,0.97596
0c1_t00000017_0000439_0,0.96635
0c1_t00000017_0000440_0,0.97356
0c1_t00000017_0000441_0,0.9831699999999999
0c1_t00000017_0000448_0,0.96635
0c1_t00000017_0000450_0,0.97596
0c1_t00000017_0000451_0,0.9783700000000001
0c1_t00000017_0000456_1,0.97356
0c1_t00000017_0000458_0,0.9831699999999999
0c1_t00000017_0000459_0,0.96875
0c1_t00000017_0000461_0,0.9783700000000001
0c1_t00000017_0000466_0,0.96394
0c1_t00000017_0000470_0,0.96875
0c1_t00000017_0000471_0,0.96875
0c1_t00000017_0000472_0,0.96394
0c1_t00000017_0000476_0,0.9783700000000001
0c1_t00000017_0000477_0,0.96875
0c1_t00000017_0000480_0,0.96394
0c1_t00000017_0000481_0,0.9903799999999999
0c1_t00000017_0000482_1,0.97115
0c1_t00000017_0000483_0,0.97356
0c1_t00000017_0000489_0,0.96875
0c1_t00000017_0000490_0,0.97356
0c1_t00000017_0000492_0,0.96875
0c1_t00000017_0000493_0,0.97115
0c1_t00000017_0000494_0,0.97115
0c1_t00000017_0000496_0,0.97596
0c1_t00000017_0000497_0,0.97115
0c1_t00000017_0000498_0,0.96635
0c1_t00000017_0000500_0,0.97596
0c1_t00000017_0000501_0,0.97356
0c1_t00000017_0000503_0,0.96875
0c1_t00000017_0000506_0,0.9783700000000001
0c1_t00000017_0000507_0,0.97596
0c1_t00000017_0000508_0,0.9831699999999999
0c1_t00000017_0000514_1,0.97115
0c1_t00000017_0000515_0,0.96635
0c1_t00000017_0000516_1,0.97115
0c1_t00000017_0000518_0,0.97596
0c1_t00000017_0000519_0,0.97356
0c1_t00000017_0000522_0,0.97115
0c1_t00000017_0000523_0,0.97115
0c1_t00000017_0000524_1,0.97356
0c1_t00000017_0000529_0,0.96635
0c1_t00000017_0000530_0,0.96875
0c1_t00000017_0000534_1,0.9783700000000001
0c1_t00000017_0000535_0,0.9783700000000001
0c1_t00000017_0000537_0,0.96635
0c1_t00000017_0000538_0,0.9783700000000001
0c1_t00000017_0000542_0,0.97596
0c1_t00000017_0000546_0,0.97115
0c1_t00000017_0000547_0,0.97115
0c1_t00000017_0000552_0,0.96635
0c1_t00000017_0000554_0,0.97356
0c1_t00000017_0000557_0,0.97115
0c1_t00000017_0000560_0,0.9783700000000001
0c1_t00000017_0000562_0,0.96875
0c1_t00000017_0000563_0,0.96875
0c1_t00000017_0000568_0,0.96875
0c1_t00000017_0000569_1,0.97115
0c1_t00000017_0000575_0,0.9831699999999999
0c1_t00000017_0000576_1,0.97356
0c1_t00000017_0000580_0,0.9783700000000001
0c1_t00000017_0000583_0,0.97356
0c1_t00000017_0000589_0,0.96875
0c1_t00000017_0000591_0,0.97356
0c1_t00000017_0000595_1,0.97596
0c1_t00000017_0000596_0,0.97596
0c1_t00000017_0000597_1,0.97115
0c1_t00000017_0000598_0,0.96394
0c1_t00000017_0000599_0,0.96635
0c1_t00000017_0000600_0,0.96635
0c1_t00000017_0000602_1,0.97115
0c1_t00000017_0000603_0,0.98077
0c1_t00000017_0000604_0,0.97115
0c1_t00000017_0000606_0,0.97356
0c1_t00000017_0000608_0,0.97115
0c1_t00000017_0000609_0,0.97356
0c1_t00000017_0000610_0,0.9783700000000001
0c1_t00000017_0000612_0,0.97356
0c1_t00000017_0000613_0,0.97356
0c1_t00000017_0000616_0,0.98077
0c1_t00000017_0000620_0,0.96635
0c1_t00000017_0000621_0,0.96875
0c1_t00000017_0000622_0,0.98077
0c1_t00000017_0000624_0,0.97356
0c1_t00000017_0000625_0,0.97115
0c1_t00000017_0000626_0,0.97596
0c1_t00000017_0000631_0,0.96875
0c1_t00000017_0000633_0,0.97115
0c1_t00000017_0000634_0,0.97115
0c1_t00000017_0000639_0,0.97115
0c1_t00000017_0000641_0,0.96394
0c1_t00000017_0000642_0,0.96635
0c1_t00000017_0000643_0,0.96154
0c1_t00000017_0000644_0,0.9783700000000001
0c1_t00000017_0000645_0,0.96394
0c1_t00000017_0000648_0,0.97356
0c1_t00000017_0000651_0,0.96875
0c1_t00000017_0000652_1,0.96875
0c1_t00000017_0000653_0,0.97356
0c1_t00000017_0000654_0,0.97115
0c1_t00000017_0000655_0,0.97596
0c1_t00000017_0000656_0,0.97356
0c1_t00000017_0000658_0,0.97115
0c1_t00000017_0000660_0,0.97356
0c1_t00000017_0000661_0,0.97356
0c1_t00000017_0000662_0,0.96635
0c1_t00000017_0000663_0,0.98077
0c1_t00000017_0000664_0,0.9783700000000001
0c1_t00000017_0000665_0,0.9831699999999999
0c1_t00000017_0000666_0,0.96875
0c1_t00000017_0000667_1,0.9783700000000001
0c1_t00000017_0000668_0,0.96394
0c1_t00000017_0000670_0,0.9855800000000001
0c1_t00000017_0000672_1,0.97115
0c1_t00000017_0000674_0,0.97115
0c1_t00000017_0000675_0,0.9783700000000001
0c1_t00000017_0000676_0,0.97356
0c1_t00000017_0000677_1,0.97115
0c1_t00000017_0000678_1,0.97115
0c1_t00000017_0000680_0,0.98077
0c1_t00000017_0000681_0,0.97596
0c1_t00000017_0000684_1,0.96394
0c1_t00000017_0000685_0,0.97115
0c1_t00000017_0000686_0,0.97356
0c1_t00000017_0000687_1,0.97356
0c1_t00000017_0000691_1,0.9783700000000001
0c1_t00000017_0000692_0,0.97596
0c1_t00000017_0000693_0,0.97356
0c1_t00000017_0000694_1,0.97596
0c1_t00000017_0000696_0,0.96154
0c1_t00000017_0000704_1,0.97596
0c1_t00000017_0000705_0,0.9831699999999999
0c1_t00000017_0000707_0,0.96635
0c1_t00000017_0000709_0,0.9783700000000001
0c1_t00000017_0000711_0,0.96875
0c1_t00000017_0000712_0,0.96394
0c1_t00000017_0000713_0,0.97115
0c1_t00000017_0000714_0,0.97115
0c1_t00000017_0000717_0,0.97356
0c1_t00000017_0000718_0,0.96394
0c1_t00000017_0000719_0,0.97596
0c1_t00000017_0000720_0,0.9783700000000001
0c1_t00000017_0000721_0,0.97115
0c1_t00000017_0000726_0,0.96875
0c1_t00000017_0000729_0,0.9783700000000001
0c1_t00000017_0000731_0,0.96875
0c1_t00000017_0000732_0,0.9831699999999999
0c1_t00000017_0000733_0,0.98077
0c1_t00000017_0000734_0,0.96394
0c1_t00000017_0000735_0,0.97115
0c1_t00000017_0000736_1,0.96875
0c1_t00000017_0000737_0,0.97356
0c1_t00000017_0000738_0,0.96635
0c1_t00000017_0000739_0,0.96875
0c1_t00000017_0000741_0,0.9831699999999999
0c1_t00000017_0000745_0,0.97115
0c1_t00000017_0000746_0,0.97115
0c1_t00000017_0000748_0,0.97356
0c1_t00000017_0000750_0,0.96875
0c1_t00000017_0000751_0,0.97356
0c1_t00000017_0000752_0,0.96875
0c1_t00000017_0000756_0,0.96635
0c1_t00000017_0000757_0,0.96394
0c1_t00000017_0000758_0,0.98077
0c1_t00000017_0000760_0,0.96635
0c1_t00000017_0000761_0,0.97596
0c1_t00000017_0000762_0,0.96394
0c1_t00000017_0000763_0,0.97596
0c1_t00000017_0000764_0,0.9855800000000001
0c1_t00000017_0000765_0,0.97115
0c1_t00000017_0000766_0,0.96635
0c1_t00000017_0000767_0,0.97356
0c1_t00000017_0000769_0,0.96875
0c1_t00000017_0000770_0,0.97115
0c1_t00000017_0000771_0,0.97596
0c1_t00000017_0000772_0,0.96394
0c1_t00000017_0000775_0,0.9783700000000001
0c1_t00000017_0000776_0,0.98077
0c1_t00000017_0000777_0,0.97115
0c1_t00000017_0000778_0,0.97596
0c1_t00000017_0000779_0,0.96635
0c1_t00000017_0000780_0,0.96875
0c1_t00000017_0000781_0,0.97115
0c1_t00000017_0000783_0,0.98077
0c1_t00000017_0000784_0,0.97596
0c1_t00000017_0000785_0,0.97356
0c1_t00000017_0000787_0,0.97356
0c1_t00000017_0000789_0,0.96635
0c1_t00000017_0000790_0,0.97115
0c1_t00000017_0000791_0,0.97356
0c1_t00000017_0000792_0,0.98077
0c1_t00000017_0000793_0,0.96635
0c1_t00000017_0000795_0,0.96154
0c1_t00000017_0000798_0,0.96635
0c1_t00000017_0000799_0,0.9855800000000001
0c1_t00000017_0000800_0,0.97356
0c1_t00000017_0000802_0,0.96875
0c1_t00000017_0000803_0,0.97356
0c1_t00000017_0000804_0,0.96875
0c1_t00000017_0000805_0,0.97356
0c1_t00000017_0000806_0,0.97356
0c1_t00000017_0000808_0,0.96875
0c1_t00000017_0000811_0,0.97356
0c1_t00000017_0000817_0,0.97356
0c1_t00000017_0000819_0,0.97356
0c1_t00000017_0000820_0,0.9831699999999999
0c1_t00000017_0000821_0,0.97115
0c1_t00000017_0000822_1,0.97356
0c1_t00000017_0000823_0,0.97596
0c1_t00000017_0000824_0,0.98077
0c1_t00000017_0000825_0,0.97596
0c1_t00000017_0000827_0,0.97356
0c1_t00000017_0000828_0,0.97115
0c1_t00000017_0000829_0,0.9855800000000001
0c1_t00000017_0000830_0,0.97115
0c1_t00000017_0000837_0,0.97356
0c1_t00000017_0000843_0,0.96875
0c1_t00000017_0000845_0,0.9783700000000001
0c1_t00000017_0000846_0,0.96875
0c1_t00000017_0000847_1,0.96875
0c1_t00000017_0000848_0,0.97356
0c1_t00000017_0000849_0,0.9591299999999999
0c1_t00000017_0000854_0,0.97596
0c1_t00000017_0000857_0,0.96635
0c1_t00000017_0000858_0,0.97115
0c1_t00000017_0000859_0,0.9783700000000001
0c1_t00000017_0000860_0,0.97115
0c1_t00000017_0000863_0,0.97115
0c1_t00000017_0000868_0,0.96875
0c1_t00000017_0000869_0,0.96875
0c1_t00000017_0000870_0,0.96394
0c1_t00000017_0000873_0,0.97596
0c1_t00000017_0000876_0,0.98077
0c1_t00000017_0000880_0,0.97596
0c1_t00000017_0000881_0,0.97356
0c1_t00000017_0000882_0,0.9855800000000001
0c1_t00000017_0000884_0,0.96635
0c1_t00000017_0000885_0,0.96875
0c1_t00000017_0000886_0,0.97596
0c1_t00000017_0000887_0,0.96635
0c1_t00000017_0000888_1,0.97596
0c1_t00000017_0000889_1,0.97115
0c1_t00000017_0000891_0,0.96875
0c1_t00000017_0000892_0,0.97356
0c1_t00000017_0000893_0,0.97356
0c1_t00000017_0000894_0,0.96635
0c1_t00000017_0000895_0,0.97356
0c1_t00000017_0000896_1,0.97356
0c1_t00000017_0000897_0,0.96394
0c1_t00000017_0000900_0,0.96635
0c1_t00000017_0000901_0,0.9783700000000001
0c1_t00000017_0000902_0,0.96875
0c1_t00000017_0000903_0,0.96635
0c1_t00000017_0000904_0,0.97115
0c1_t00000017_0000905_0,0.96394
0c1_t00000017_0000906_0,0.98077
0c1_t00000017_0000909_0,0.96875
0c1_t00000017_0000911_0,0.9855800000000001
0c1_t00000017_0000914_0,0.97115
0c1_t00000017_0000915_0,0.97115
0c1_t00000017_0000917_0,0.96875
0c1_t00000017_0000919_0,0.98077
0c1_t00000017_0000929_0,0.97115
0c1_t00000017_0000931_0,0.97356
0c1_t00000017_0000933_0,0.97596
0c1_t00000017_0000937_0,0.96875
0c1_t00000017_0000939_0,0.97356
0c1_t00000017_0000940_0,0.98077
0c1_t00000017_0000941_0,0.97115
0c1_t00000017_0000944_0,0.96154
0c1_t00000017_0000947_0,0.97115
0c1_t00000017_0000953_0,0.96875
0c1_t00000017_0000954_0,0.97115
0c1_t00000017_0000956_0,0.97115
0c1_t00000017_0000959_0,0.97596
0c1_t00000017_0000960_0,0.97596
0c1_t00000017_0000961_1,0.9783700000000001
0c1_t00000017_0000964_0,0.96875
0c1_t00000017_0000966_0,0.9855800000000001
0c1_t00000017_0000968_0,0.98077
0c1_t00000017_0000970_0,0.96635
0c1_t00000017_0000972_0,0.9783700000000001
0c1_t00000017_0000973_0,0.96635
0c1_t00000017_0000976_0,0.97115
0c1_t00000017_0000979_0,0.97356
0c1_t00000017_0000980_0,0.96875
0c1_t00000017_0000983_0,0.97356
0c1_t00000017_0000984_0,0.97356
0c1_t00000017_0000986_0,0.9783700000000001
0c1_t00000017_0000987_0,0.96154
0c1_t00000017_0000994_0,0.97596
0c1_t00000017_0000995_0,0.9591299999999999
0c1_t00000017_0000997_0,0.97356
0c1_t00000017_0000998_0,0.97115
0c1_t00000017_0001001_0,0.9591299999999999
0c1_t00000017_0001007_1,0.96875
0c1_t00000017_0001012_0,0.97115
0c1_t00000017_0001015_0,0.9855800000000001
0c1_t00000017_0001016_0,0.97596
0c1_t00000017_0001017_0,0.96635
0c1_t00000017_0001020_0,0.97115
0c1_t00000017_0001021_0,0.97596
0c1_t00000017_0001022_0,0.97356
0c1_t00000017_0001023_0,0.97596
0c1_t00000017_0001024_0,0.97356
0c1_t00000017_0001025_0,0.97356
0c1_t00000017_0001027_0,0.9783700000000001
0c1_t00000017_0001034_0,0.97596
0c1_t00000017_0001035_0,0.97356
0c1_t00000017_0001042_0,0.96875
0c1_t00000017_0001045_0,0.97115
0c1_t00000017_0001050_0,0.96875
0c1_t00000017_0001051_0,0.96875
0c1_t00000017_0001052_0,0.97596
0c1_t00000017_0001053_1,0.96875
0c1_t00000017_0001057_0,0.96875
0c1_t00000017_0001061_0,0.96875
0c1_t00000017_0001062_0,0.96394
0c1_t00000017_0001063_0,0.97115
0c1_t00000017_0001064_0,0.97115
0c1_t00000017_0001068_0,0.97356
0c1_t00000017_0001072_0,0.96635
0c1_t00000017_0001073_0,0.9783700000000001
0c1_t00000017_0001074_0,0.96875
0c1_t00000017_0001075_0,0.97356
0c1_t00000017_0001084_0,0.97356
0c1_t00000017_0001085_0,0.97596
0c1_t00000017_0001086_0,0.96635
0c1_t00000017_0001087_0,0.97596
0c1_t00000017_0001089_1,0.97356
0c1_t00000017_0001090_1,0.96875
0c1_t00000017_0001091_0,0.97115
0c1_t00000017_0001099_0,0.97115
0c1_t00000017_0001103_0,0.9831699999999999
0c1_t00000017_0001105_1,0.96875
0c1_t00000017_0001109_1,0.9831699999999999
0c1_t00000017_0001112_0,0.97356
0c1_t00000017_0001113_0,0.97356
0c1_t00000017_0001114_0,0.9783700000000001
0c1_t00000017_0001115_0,0.97356
0c1_t00000017_0001117_0,0.97356
0c1_t00000017_0001118_0,0.96394
0c1_t00000017_0001119_0,0.96875
